,tractid,id,N,population,fire_per_1000
197,1049960700,1400000US01049960700,2,8628,0.231803431
198,1049960800,1400000US01049960800,4,4498,0.889284126
199,1049960900,1400000US01049960900,4,3809,1.050144395
200,1049961100,1400000US01049961100,6,3258,1.841620626
201,1049961400,1400000US01049961400,5,4304,1.161710037
202,1051030100,1400000US01051030100,3,10104,0.296912114
203,1051030200,1400000US01051030200,2,4757,0.420433046
204,1051030300,1400000US01051030300,3,2464,1.217532468
205,1051030400,1400000US01051030400,13,7712,1.685684647
206,1051030500,1400000US01051030500,13,4695,2.768903088
207,1051030600,1400000US01051030600,1,7405,0.135043889
208,1051030701,1400000US01051030701,1,6257,0.159821
209,1051030901,1400000US01051030901,3,6234,0.481231954
210,1051030902,1400000US01051030902,3,3699,0.811030008
211,1051031000,1400000US01051031000,4,6516,0.613873542
212,1051031100,1400000US01051031100,1,4221,0.236910685
213,1051031200,1400000US01051031200,7,1809,3.869541183
214,1051031300,1400000US01051031300,6,3968,1.512096774
215,1053969800,1400000US01053969800,3,5955,0.503778338
216,1053969900,1400000US01053969900,4,4361,0.917220821
217,1053970100,1400000US01053970100,9,4516,1.992914083
218,1053970200,1400000US01053970200,3,1739,1.725129385
219,1053970300,1400000US01053970300,6,3632,1.651982379
220,1053970400,1400000US01053970400,4,5744,0.69637883
221,1053970500,1400000US01053970500,8,4819,1.660095455
222,1053970600,1400000US01053970600,15,4035,3.717472119
223,1053970700,1400000US01053970700,4,3518,1.137009665
224,1055000200,1400000US01055000200,4,3660,1.092896175
225,1055000300,1400000US01055000300,7,2684,2.60804769
226,1055000600,1400000US01055000600,2,1964,1.018329939
227,1055000700,1400000US01055000700,1,1376,0.726744186
228,1055000800,1400000US01055000800,7,1089,6.427915519
229,1055001000,1400000US01055001000,3,1286,2.33281493
230,1055001100,1400000US01055001100,3,4729,0.634383591
231,1055001200,1400000US01055001200,5,3546,1.410039481
232,1055001300,1400000US01055001300,4,2571,1.555814858
233,1055001600,1400000US01055001600,1,3524,0.283768445
234,1055010200,1400000US01055010200,1,5518,0.181225082
235,1055010300,1400000US01055010300,5,2918,1.713502399
236,1055010602,1400000US01055010602,1,3984,0.251004016
237,1055010700,1400000US01055010700,1,3769,0.265322367
238,1055010800,1400000US01055010800,2,2953,0.677277345
239,1055011100,1400000US01055011100,1,5302,0.188608072
240,1055011200,1400000US01055011200,2,2934,0.681663258
241,1057020000,1400000US01057020000,2,1469,1.361470388
242,1057020100,1400000US01057020100,15,3669,4.088307441
243,1057020200,1400000US01057020200,4,4499,0.889086464
244,1057020300,1400000US01057020300,10,4054,2.466699556
245,1059973000,1400000US01059973000,3,5373,0.558347292
246,1059973100,1400000US01059973100,2,2378,0.841042893
247,1059973200,1400000US01059973200,1,3919,0.255167134
248,1059973300,1400000US01059973300,5,3452,1.448435689
249,1059973500,1400000US01059973500,2,2231,0.896458987
250,1059973600,1400000US01059973600,3,1795,1.671309192
251,1059973700,1400000US01059973700,4,5896,0.678426052
252,1061050100,1400000US01061050100,9,5098,1.765398195
253,1061050200,1400000US01061050200,3,2323,1.291433491
254,1061050300,1400000US01061050300,5,5412,0.923872875
255,1061050400,1400000US01061050400,16,5907,2.708650753
256,1061050500,1400000US01061050500,17,4288,3.964552239
257,1061050600,1400000US01061050600,2,3762,0.531632111
258,1063060200,1400000US01063060200,3,2821,1.063452676
259,1065040000,1400000US01065040000,1,3534,0.282965478
260,1065040200,1400000US01065040200,2,1590,1.257861635
261,1065040300,1400000US01065040300,3,2093,1.433349259
262,1065040400,1400000US01065040400,5,5399,0.926097425
263,1065040500,1400000US01065040500,2,1562,1.280409731
264,1067030500,1400000US01067030500,8,5951,1.34431188
265,1069040100,1400000US01069040100,15,4949,3.030915336
266,1069040201,1400000US01069040201,2,9001,0.222197534
267,1069040202,1400000US01069040202,8,8142,0.982559568
268,1069040301,1400000US01069040301,3,3928,0.763747454
269,1069040302,1400000US01069040302,2,3589,0.557258289
270,1069040400,1400000US01069040400,3,2484,1.207729469
271,1069040500,1400000US01069040500,5,3458,1.445922499
272,1069040600,1400000US01069040600,13,2471,5.261027924
273,1069040700,1400000US01069040700,4,2662,1.502629602
274,1069040800,1400000US01069040800,12,7774,1.543606895
275,1069040900,1400000US01069040900,3,4657,0.64419154
276,1069041000,1400000US01069041000,11,5145,2.137998056
277,1069041100,1400000US01069041100,9,3849,2.33826968
278,1069041200,1400000US01069041200,8,2539,3.15084679
279,1069041400,1400000US01069041400,12,3093,3.879728419
280,1069041500,1400000US01069041500,14,4173,3.354900551
281,1069041600,1400000US01069041600,5,5377,0.929886554
282,1069041700,1400000US01069041700,9,1402,6.419400856
283,1069041800,1400000US01069041800,4,2305,1.735357918
284,1069041900,1400000US01069041900,9,7572,1.18858954
285,1069042000,1400000US01069042000,6,5683,1.055780398
286,1071950600,1400000US01071950600,2,5951,0.33607797
287,1071950700,1400000US01071950700,4,4272,0.936329588
288,1071950800,1400000US01071950800,2,4059,0.4927322
289,1071950900,1400000US01071950900,5,5613,0.890789239
290,1071951100,1400000US01071951100,7,7095,0.986610289
291,1073000100,1400000US01073000100,7,3042,2.301117686
292,1073000300,1400000US01073000300,10,2735,3.65630713
293,1073000400,1400000US01073000400,15,3338,4.493708808
294,1073000500,1400000US01073000500,12,2864,4.189944134
295,1073000700,1400000US01073000700,13,2577,5.044625534
296,1073000800,1400000US01073000800,16,3859,4.146151853
297,1073001100,1400000US01073001100,9,5355,1.680672269
298,1073001200,1400000US01073001200,6,2876,2.086230876
299,1073001400,1400000US01073001400,6,2181,2.751031637
300,1073001500,1400000US01073001500,13,3189,4.076513013
301,1073001600,1400000US01073001600,14,3390,4.12979351
302,1073001902,1400000US01073001902,11,1894,5.80781415
303,1073002000,1400000US01073002000,7,3885,1.801801802
304,1073002100,1400000US01073002100,4,3186,1.255492781
305,1073002200,1400000US01073002200,7,2630,2.661596958
306,1073002303,1400000US01073002303,5,2936,1.702997275
307,1073002305,1400000US01073002305,1,2952,0.338753388
308,1073002306,1400000US01073002306,1,3259,0.30684259
309,1073002400,1400000US01073002400,9,3629,2.480022045
310,1073002700,1400000US01073002700,7,3992,1.753507014
311,1073002900,1400000US01073002900,6,2064,2.906976744
312,1073003001,1400000US01073003001,7,3779,1.852341889
313,1073003002,1400000US01073003002,5,2203,2.26963232
314,1073003100,1400000US01073003100,12,3637,3.299422601
315,1073003200,1400000US01073003200,3,931,3.222341568
316,1073003300,1400000US01073003300,4,947,4.223864836
317,1073003400,1400000US01073003400,9,2477,3.633427533
318,1073003500,1400000US01073003500,12,2795,4.293381038
319,1073003600,1400000US01073003600,7,4683,1.494768311
320,1073003700,1400000US01073003700,6,5063,1.185068141
321,1073003802,1400000US01073003802,7,5409,1.294139397
322,1073003803,1400000US01073003803,21,4199,5.00119076
323,1073003900,1400000US01073003900,2,1783,1.121704992
324,1073004000,1400000US01073004000,12,3772,3.181336161
325,1073004200,1400000US01073004200,9,2341,3.844510893
326,1073004500,1400000US01073004500,1,5003,0.199880072
327,1073004701,1400000US01073004701,2,3480,0.574712644
328,1073004902,1400000US01073004902,4,3146,1.271455817
329,1073005000,1400000US01073005000,2,3482,0.574382539
330,1073005101,1400000US01073005101,6,1507,3.98142004
331,1073005103,1400000US01073005103,5,2587,1.932740626
332,1073005104,1400000US01073005104,6,3648,1.644736842
333,1073005200,1400000US01073005200,9,3740,2.406417112
334,1073005302,1400000US01073005302,4,3463,1.15506786
335,1073005500,1400000US01073005500,3,2167,1.3844024
336,1073005600,1400000US01073005600,6,4578,1.31061599
337,1073005701,1400000US01073005701,5,2372,2.107925801
338,1073005702,1400000US01073005702,14,3413,4.101963082
339,1073005800,1400000US01073005800,4,4216,0.948766603
340,1073005903,1400000US01073005903,5,4950,1.01010101
341,1073005905,1400000US01073005905,10,5174,1.932740626
342,1073005907,1400000US01073005907,1,2096,0.477099237
343,1073005908,1400000US01073005908,14,4101,3.413801512
344,1073005909,1400000US01073005909,4,2539,1.575423395
345,1073005910,1400000US01073005910,8,5234,1.528467711
346,1073010001,1400000US01073010001,6,5289,1.134429949
347,1073010002,1400000US01073010002,3,4932,0.608272506
348,1073010100,1400000US01073010100,11,2007,5.48081714
349,1073010200,1400000US01073010200,23,2743,8.384979949
350,1073010301,1400000US01073010301,5,2685,1.862197393
351,1073010302,1400000US01073010302,7,4117,1.700267185
352,1073010401,1400000US01073010401,18,3765,4.780876494
353,1073010402,1400000US01073010402,2,1855,1.078167116
354,1073010500,1400000US01073010500,6,1628,3.685503686
355,1073010602,1400000US01073010602,1,6266,0.159591446
356,1073010701,1400000US01073010701,5,2218,2.254283138
357,1073010702,1400000US01073010702,5,4484,1.115075825
358,1073010703,1400000US01073010703,4,2304,1.736111111
359,1073010704,1400000US01073010704,3,4892,0.613246116
360,1073010705,1400000US01073010705,3,3487,0.8603384
361,1073010706,1400000US01073010706,3,4880,0.614754098
362,1073010801,1400000US01073010801,6,5792,1.035911602
363,1073010802,1400000US01073010802,2,3448,0.580046404
364,1073010803,1400000US01073010803,4,6514,0.61406202
365,1073010804,1400000US01073010804,1,2984,0.335120643
366,1073010805,1400000US01073010805,7,7367,0.95018325
367,1073010900,1400000US01073010900,4,4989,0.801763881
368,1073011001,1400000US01073011001,5,5663,0.882924245
369,1073011002,1400000US01073011002,2,2171,0.921234454
370,1073011104,1400000US01073011104,7,7903,0.885739593
371,1073011107,1400000US01073011107,2,10433,0.191699415
372,1073011108,1400000US01073011108,2,4548,0.439753738
373,1073011110,1400000US01073011110,8,5677,1.409194997
374,1073011111,1400000US01073011111,5,8018,0.623596907
375,1073011205,1400000US01073011205,2,2087,0.958313368
376,1073011206,1400000US01073011206,6,5686,1.055223356
377,1073011207,1400000US01073011207,9,5010,1.796407186
378,1073011208,1400000US01073011208,4,3975,1.006289308
379,1073011209,1400000US01073011209,6,3221,1.862775536
380,1073011210,1400000US01073011210,5,3820,1.308900524
