"","tractid","id","N","population","fire_per_1000"
"158","01043964600","1400000US01043964600",10,4007,2.49563264287497
"159","01043964700","1400000US01043964700",10,4643,2.15377988369589
"160","01043964800","1400000US01043964800",12,4289,2.79785497785032
"161","01043964900","1400000US01043964900",24,6683,3.59120155618734
"162","01043965000","1400000US01043965000",25,6071,4.11793773678142
"163","01043965100","1400000US01043965100",2,3578,0.558971492453885
"164","01043965200","1400000US01043965200",6,2309,2.59852750108272
"165","01043965300","1400000US01043965300",12,4539,2.64375413086583
"166","01043965401","1400000US01043965401",1,3310,0.302114803625378
"167","01043965402","1400000US01043965402",1,4189,0.23872045834328
"168","01043965500","1400000US01043965500",8,5631,1.42070680163381
"169","01043965600","1400000US01043965600",7,2257,3.10146211785556
"170","01043965700","1400000US01043965700",9,2652,3.39366515837104
"171","01045020100","1400000US01045020100",1,3823,0.261574679571017
"172","01045020300","1400000US01045020300",2,2396,0.834724540901502
"173","01045020400","1400000US01045020400",7,2542,2.7537372147915
"174","01045020500","1400000US01045020500",11,2049,5.36847242557345
"175","01045020700","1400000US01045020700",13,3518,3.69528140989198
"176","01045020801","1400000US01045020801",7,3361,2.08271347813151
"177","01045020802","1400000US01045020802",10,4351,2.29832222477591
"178","01045021101","1400000US01045021101",15,4893,3.06560392397302
"179","01045021102","1400000US01045021102",19,4387,4.33097788921814
"180","01045021200","1400000US01045021200",12,2696,4.45103857566766
"181","01045021300","1400000US01045021300",6,4034,1.4873574615766
"182","01045021400","1400000US01045021400",13,5492,2.36707938820102
"183","01047956100","1400000US01047956100",9,6753,1.33274100399822
"184","01047956201","1400000US01047956201",4,2550,1.56862745098039
"185","01047956202","1400000US01047956202",7,2327,3.0081650193382
"186","01047956600","1400000US01047956600",1,3811,0.262398320650748
"187","01047956702","1400000US01047956702",2,1602,1.24843945068664
"188","01047956900","1400000US01047956900",1,2804,0.356633380884451
"189","01047957100","1400000US01047957100",8,1345,5.94795539033457
"190","01047957200","1400000US01047957200",3,1754,1.71037628278221
"191","01047957300","1400000US01047957300",11,4204,2.61655566127498
"192","01049960100","1400000US01049960100",12,5937,2.02122283981809
"193","01049960200","1400000US01049960200",25,3530,7.08215297450425
"194","01049960300","1400000US01049960300",2,6908,0.289519397799653
"195","01049960400","1400000US01049960400",10,6483,1.54249575813666
"196","01049960500","1400000US01049960500",8,5373,1.48892611204169
"197","01049960600","1400000US01049960600",24,6393,3.75410605349601
"198","01049960700","1400000US01049960700",3,8628,0.347705146036161
"199","01049960800","1400000US01049960800",2,4498,0.444642063139173
"200","01049960900","1400000US01049960900",17,3809,4.46311367813074
"201","01049961000","1400000US01049961000",7,3914,1.78845171180378
"202","01049961100","1400000US01049961100",11,3258,3.37630448127686
"203","01049961200","1400000US01049961200",3,2107,1.42382534409112
"204","01049961300","1400000US01049961300",8,5967,1.34070722306016
"205","01049961400","1400000US01049961400",31,4304,7.20260223048327
"206","01051030100","1400000US01051030100",20,10104,1.97941409342835
"207","01051030200","1400000US01051030200",3,4757,0.630649569056128
"208","01051030300","1400000US01051030300",2,2464,0.811688311688312
"209","01051030400","1400000US01051030400",31,7712,4.01970954356846
"210","01051030500","1400000US01051030500",12,4695,2.55591054313099
"211","01051030701","1400000US01051030701",23,6257,3.67588301102765
"212","01051030702","1400000US01051030702",5,3678,1.35943447525829
"213","01051030800","1400000US01051030800",8,5784,1.38312586445367
"214","01051030901","1400000US01051030901",6,6234,0.962463907603465
"215","01051030902","1400000US01051030902",12,3699,3.2441200324412
