"tractid","death_injury_rf_risk_prob"
39095008301,0.37
39111966900,0.544
39113001900,0.144
39147963100,0.34
40109101500,0.426
40109108309,0.618
41011000900,0.396
41017000300,0.366
41039002101,0.418
41041951800,0.348
41043020500,0.482
42015950500,0.35
42041012100,0.326
42045406803,0.316
42079215504,0.304
42101026100,0.266
42101036000,0.788
72013300200,0.41
72021031202,0.43
72021032302,0.394
72029100503,0.392
72035260202,0.39
72079850102,0.444
45003021800,0.418
45019002900,0.362
45051051202,0.498
45083020800,0.426
46135966400,0.314
47069950600,0.428
47157003900,0.422
47157005500,0.728
47157006500,0.54
47161110600,0.362
48027023403,0.076
48113006900,0.474
48113018136,0.112
48113019302,0.088
48381021602,0.314
48451001600,0.372
48493000102,0.374
49011126105,0.234
49049000507,0.418
51041100509,0.266
51093280400,0.386
51685920200,0.122
53035090202,0.224
53077001701,0.216
55025011402,0.128
55055101701,0.284
55079101000,0.468
54089000700,0.616
1073001500,0.336
1097006402,0.444
1129044100,0.378
5003960700,0.276
5145070600,0.468
6001441100,0.254
6007001900,0.442
6013331000,0.338
6013352101,0.678
6037207302,0.372
6059011710,0.356
6065042008,0.358
6071000903,0.366
6071001905,0.322
6073003101,0.384
6073007701,0.316
6073009107,0.382
6075022702,0.25
6081604400,0.3
6085505301,0.364
6107001004,0.292
8015000300,0.53
8059011728,0.574
8123002018,0.38
12009064302,0.374
12011020407,0.402
12031002200,0.408
12086008417,0.448
12086012900,0.39
12097043800,0.406
12103025700,0.414
13089021213,0.184
13151070403,0.866
15001021101,0.444
19043070500,0.264
16055000200,0.068
17031150300,0.21
17031804507,0.412
17031813200,0.332
17117956200,0.606
20103071800,0.38
20173009200,0.662
22067950100,0.286
22071001740,0.428
25013801700,0.072
25017324101,0.04
25017331200,0.252
25023506102,0.184
25027730901,0.718
25027756101,0.156
24005420402,0.388
24025301106,0.284
24031700904,0.358
24033805801,0.694
24510120700,0.25
23011010802,0.678
26027001100,0.368
26049003700,0.606
26147629000,0.506
26159990000,0.216
26163554800,0.55
27037060502,0.256
27053107500,0.28
27061940000,0.222
27123040902,0.578
27137003700,0.654
29179380200,0.402
29183311422,0.374
29189211301,0.206
28029950200,0.61
37003040600,0.226
37119005826,0.424
37127011500,0.728
37183053507,0.36
34005703201,0.348
34031264102,0.808
35001003730,0.32
36047042200,0.226
36053030401,0.304
36059981100,0.35
36079010800,0.184
36081092800,0.212
36081112900,0.314
36103111202,0.302
36111951000,0.5
36115082002,0.322
39035102300,0.448
39035134204,0.648
39041011900,0.226
39045031400,0.11
39049001300,0.088
39169002000,0.554
40021977700,0.152
40031001100,0.504
41039004401,0.67
42003486700,0.65
42005950100,0.338
42007602900,0.264
42041012600,0.588
42063961200,0.44
42075003901,0.43
42101026302,0.414
72025202402,0.472
45053950201,0.738
46103011400,0.594
47003950700,0.19
47125101500,0.34
47141000100,0.144
48005000102,0.372
48029160901,0.294
48113014403,0.558
48113019025,0.32
48135002802,0.562
48199030502,0.27
48201233703,0.258
48201521500,0.4
48201532900,0.422
48459950600,0.226
48479001001,0.44
49035101400,0.38
49057210800,0.492
51013100100,0.094
51760071100,0.476
53009001100,0.66
53053062500,0.416
54081001001,0.108
1073014002,0.216
4013061026,0.4
4013980700,0.216
6001437101,0.37
6013388000,0.244
6037227020,0.42
6037601302,0.238
6037670407,0.316
6039000106,0.252
6061023000,0.334
6067001700,0.434
6067003600,0.434
6071003606,0.38
6073013303,0.162
6075030700,0.26
6085509901,0.258
6113010800,0.268
8005086000,0.352
8031003901,0.17
8083969100,0.368
9001990000,0.216
9009345201,0.134
11001010600,0.206
12011060125,0.414
12015010401,0.326
12031002502,0.258
12071001300,0.528
12083001102,0.488
12105014804,0.56
12115001204,0.79
13067030238,0.264
13089021307,0.788
13089021410,0.454
13121010115,0.33
13121011420,0.488
13149970200,0.402
13255161200,0.244
15003002702,0.43
15003005900,0.24
15003008301,0.342
15003009501,0.336
19155031400,0.456
17031802608,0.206
17031826902,0.434
17031833300,0.378
17031839500,0.668
17111870905,0.426
17119401903,0.904
17197883517,0.34
18021040200,0.442
20209043400,0.326
21067003906,0.372
21169960100,0.414
21235920600,0.322
22071000604,0.638
22075050700,0.396
25017388300,0.382
25021401100,0.034
25025010104,0.206
25025110607,0.144
25027728200,0.33
25027736400,0.29
25027740200,0.33
24003731204,0.214
23027043000,0.06
26037010500,0.524
26053950700,0.424
26065005502,0.406
26081000500,0.43
26099268000,0.73
26103002100,0.198
26163546000,0.456
26163555100,0.676
29095014111,0.366
29141470200,0.498
28151001600,0.508
37067004013,0.56
37081011905,0.258
37081016306,0.616
37105030200,0.466
37151030503,0.346
37167930101,0.352
31043010300,0.406
33013032701,0.276
33015003901,0.494
34029725100,0.264
32003001003,0.35
32003005104,0.47
36005007600,0.37
36013037300,0.64
36019101700,0.3
36047025100,0.538
36047049200,0.328
36047052300,0.17
36047053700,0.304
36047083400,0.326
36047086800,0.284
36047097000,0.372
36055009400,0.28
36057070800,0.456
36059407302,0.332
36061022800,0.508
39017011117,0.438
39049002760,0.492
39061020502,0.164
39095007205,0.526
39099810800,0.626
39115969000,0.348
40035373100,0.308
40117957100,0.338
40117957200,0.326
40131050103,0.264
40137000101,0.438
41005020505,0.256
42077001402,0.386
42133020510,0.184
72123953100,0.432
45045002001,0.344
45045002003,0.472
47037015622,0.356
47043060700,0.232
47131965600,0.51
47151975400,0.398
47189030307,0.324
48061010301,0.386
48141000101,0.428
48167720800,0.294
48167723502,0.246
48201332300,0.44
48213950901,0.654
48291700400,0.384
48479000101,0.892
49035110200,0.462
51041100107,0.288
51059422403,0.51
51059451400,0.384
51075400200,0.074
51550020500,0.434
53011043000,0.428
53033004100,0.22
53033005200,0.14
53033007200,0.26
53035092902,0.182
53063000600,0.48
53063003800,0.456
55021970100,0.364
55069961000,0.26
55101002001,0.302
1089000302,0.616
1089002300,0.522
5115951400,0.264
4013071504,0.472
4013092900,0.324
4013109702,0.398
4017940100,0.43
6001440301,0.718
6013357000,0.654
6019005513,0.344
6019006405,0.376
6037113401,0.636
6037134201,0.58
6037189201,0.196
6037234000,0.45
6037403702,0.388
6037542105,0.39
6037577200,0.32
6037601501,0.44
6067009112,0.24
6073016811,0.368
6073020811,0.306
6077003407,0.456
6077004305,0.298
6083002403,0.428
6085503506,0.372
6085509403,0.34
6089010803,0.21
6093000500,0.426
8005083100,0.312
8041006502,0.558
9009167300,0.94
9009184700,0.358
9009348124,0.598
9011696600,0.22
10001041900,0.178
12009063104,0.648
12011050306,0.404
12021010415,0.408
12021011302,0.334
12085001200,0.47
12086009046,0.378
12091021102,0.408
12103020400,0.432
12103027106,0.576
12105014103,0.298
13049010100,0.282
13067030329,0.636
13117130302,0.26
19061001205,0.626
17031171100,0.362
17031243400,0.244
17031251200,0.5
17031750400,0.378
17031805111,0.664
17031839600,0.302
17031842900,0.096
17091012200,0.554
17197881402,0.326
17201000511,0.41
17201004200,0.442
18089042702,0.372
18095011400,0.208
18141011303,0.26
18151971300,0.49
21051950100,0.272
21145030200,0.35
21217920200,0.386
22055001902,0.222
22057020900,0.432
22071000904,0.394
22095070700,0.298
22123000100,0.284
25017351000,0.27
24005421300,0.476
24031703201,0.334
24033800102,0.314
24510130400,0.548
23019028500,0.346
26003000200,0.368
26035001000,0.614
26065004901,0.408
26121002200,0.372
26125181300,0.482
26163538900,0.302
26163545900,0.488
27089080300,0.676
27115950700,0.652
27129790500,0.428
27139080700,0.3
29019001502,0.63
29023950202,0.584
29031881600,0.504
29037061200,0.316
29165030101,0.442
29186960400,0.35
29189210912,0.44
29201780600,0.47
28057950200,0.23
28113950101,0.468
28153950400,0.266
37025042000,0.316
37097060601,0.46
37119005846,0.264
37183053003,0.312
31055005800,0.33
31073967600,0.304
34013010600,0.76
34013021601,0.046
34035052002,0.356
34037373800,0.314
32029970200,0.258
36001000300,0.29
36037950400,0.228
36047024900,0.422
36059302501,0.46
36061013700,0.46
36065025002,0.338
36077590900,0.458
36081027300,0.366
36081150702,0.43
36085012806,0.584
36103145603,0.37
36103170002,0.274
36119007100,0.148
39025041304,0.43
39035176100,0.442
39057210402,0.098
39095008600,0.484
39097040500,0.726
39135470101,0.228
40037021201,0.304
41005022605,0.566
41071030602,0.338
42003080900,0.456
42003426400,0.414
42003523100,0.316
42003561100,0.446
42011002000,0.606
42017103900,0.314
42031160700,0.602
42071013202,0.204
42077006102,0.308
42125784000,0.278
72031050110,0.444
72113070502,0.428
44007012402,0.374
45045003010,0.36
45063021021,0.356
45087030400,0.278
46127020300,0.242
47013951100,0.142
47035970702,0.332
47123925100,0.616
48029171200,0.414
48167722200,0.706
48215023507,0.222
48341950200,0.392
48441012900,0.264
49035113510,0.406
49057210505,0.342
51087201401,0.94
51153901235,0.316
51169030300,0.782
51840000202,0.538
50027965300,0.438
53053071803,0.594
55009001200,0.358
54071970600,0.208
1005950300,0.34
1015002102,0.384
1031011202,0.572
1097006406,0.406
5119003403,0.374
5145070100,0.314
4013103306,0.444
4013104219,0.436
4019004505,0.85
6013321103,0.71
6013321200,0.348
6037137201,0.374
6037191110,0.394
6037278102,0.306
6037311801,0.4
6037500600,0.39
6059075813,0.344
6065043810,0.4
6067002800,0.746
6067009011,0.314
6067009109,0.256
6073009502,0.344
6073017808,0.316
6085512017,0.378
6087121800,0.328
8059012058,0.322
8069001305,0.238
8101002918,0.364
9003494202,0.362
9003520100,0.252
11001008002,0.314
12009064123,0.464
12011010402,0.476
12021010903,0.258
12103025121,0.518
12105013901,0.49
12115000601,0.384
13069010300,0.378
13089021208,0.418
13121011427,0.36
13227050600,0.674
15003000302,0.32
19103001200,0.364
16001010334,0.392
16005001000,0.512
16017950500,0.5
17031190900,0.562
17043841504,0.23
17143000200,0.456
18003010306,0.23
18037953300,0.432
20109954600,0.476
20173001100,0.31
21111011405,0.436
22057021602,0.264
25005645101,0.21
25017310601,0.234
25017354200,0.184
24003702300,0.41
23011016000,0.34
26075006900,0.644
26117970300,0.392
26161422900,0.384
26163546500,0.328
27011950200,0.254
27053024902,0.246
29189220501,0.64
28117950500,0.312
30015010200,0.348
30053000100,0.808
37063001709,0.602
37067003105,0.306
37083931000,0.606
37119001609,0.306
37161961101,0.382
37175960401,0.26
37195001400,0.242
38015011400,0.328
31155968100,0.35
34023007203,0.584
34025809302,0.252
34035051300,0.224
34035053705,0.316
32003005838,0.298
32023960404,0.582
36007013303,0.254
36021000500,0.288
36047003700,0.31
36047008800,0.334
36081085900,0.622
36089491500,0.186
36103159204,0.158
39021011505,0.482
39059977500,0.654
39093071100,0.412
39113004600,0.322
39113090800,0.434
39139000900,0.284
39155932801,0.354
39157021800,0.282
41005021700,0.546
41047000600,0.68
41061970800,0.54
42029308200,0.218
42039111000,0.336
42091203801,0.114
42101016800,0.522
42101027300,0.498
42129803400,0.34
72045952100,0.358
72131959000,0.352
45019000400,0.11
45045002106,0.378
46051953300,0.386
47109930400,0.64
48029191817,0.244
48085030301,0.12
48121020111,0.398
48121021525,0.388
48139060102,0.386
48157675600,0.214
48309000300,0.366
48363000800,0.418
48397040301,0.32
48407200101,0.876
48427950107,0.386
48439111524,0.558
48453002426,0.344
49005000800,0.442
49005001001,0.402
49041975200,0.358
53033031903,0.246
53053062802,0.264
53065950300,0.448
55107960500,0.436
55111000700,0.4
54067950700,0.266
1035960200,0.364
1089010402,0.628
1125010703,0.396
5005950700,0.24
5119004500,0.658
4013320100,0.572
4013421602,0.44
4013523002,0.43
4013813900,0.306
6001432200,0.404
6001443002,0.37
6037122122,0.396
6037195901,0.34
6037670500,0.276
6059042107,0.362
6059088106,0.44
6061021106,0.4
6071001903,0.328
6073007910,0.338
6073018518,0.39
6077002402,0.254
6097151310,0.366
8031001800,0.332
9003492500,0.962
9007542200,0.34
11001008804,0.458
10005050602,0.284
12009064126,0.448
12021010410,0.422
12039020702,0.322
12057006200,0.288
12071010410,0.624
12099005813,0.45
12099990100,0.216
12103025900,0.472
12109021103,0.3
13067030236,0.348
13075960300,0.204
13117130203,0.238
13217100501,0.31
19005960200,0.114
19111490100,0.64
19113001002,0.244
17021958700,0.104
17031020601,0.378
17031070200,0.168
17031611400,0.402
17031815500,0.416
17043846518,0.252
17091010701,0.16
17143004400,0.48
17161022000,0.246
17167000400,0.462
18035002500,0.26
18085961300,0.416
18085962400,0.192
18157010204,0.404
21115960600,0.39
21211040401,0.45
22045031100,0.496
25003921500,0.142
25017311200,0.434
24013508101,0.208
23009965504,0.208
26067030300,0.33
26125142500,0.444
26125167800,0.768
26161415600,0.34
26163533100,0.472
26163541700,0.372
26163542600,0.156
27037060713,0.312
27049080400,0.204
29021001100,0.468
29095014108,0.23
29099700109,0.39
29133950200,0.332
29207470200,0.404
30013000400,0.51
37001020400,0.654
37051003314,0.8
37063001604,0.72
37101040202,0.1
37161960900,0.328
34013007800,0.338
34017000600,0.43
34025809901,0.18
34027045701,0.94
34039033500,0.108
35001004502,0.636
35041000200,0.25
32003005360,0.27
32003005830,0.372
36005032400,0.346
36005038800,0.276
36021000800,0.176
36047017500,0.216
36047062200,0.16
36047112000,0.162
36055012301,0.268
36055013507,0.37
36059416000,0.27
36081043200,0.344
36081048300,0.364
36085002001,0.332
36085008100,0.496
39035172103,0.636
39035174203,0.572
39049006220,0.368
39049006600,0.194
39061002300,0.45
39093090200,0.106
39113021000,0.67
39153533101,0.154
39173022200,0.29
40103957000,0.418
40111000902,0.442
40145030601,0.256
41015950400,0.398
41051003302,0.392
41051010305,0.81
41067032700,0.386
42003429500,0.27
42101030000,0.83
42101030100,0.884
42101031502,0.412
42107003300,0.372
72017590200,0.362
72085190102,0.396
72115330200,0.432
45079000700,0.414
45079002500,0.336
47093004300,0.552
48067950700,0.534
48107950300,0.4
48113014001,0.524
48113019023,0.212
48121021725,0.372
48141003601,0.278
48235950100,0.358
48303000404,0.608
48349970600,0.594
48439102302,0.322
48439113622,0.278
48451000900,0.698
48453000401,0.572
48485013502,0.572
48495950400,0.568
51153901234,0.364
53015000703,0.418
53015001502,0.274
53033023601,0.694
53061053400,0.328
55051180200,0.182
55079060101,0.53
55117010100,0.356
55121100500,0.266
5053470400,0.586
4005945100,0.326
4013114402,0.426
4013216844,0.34
4013217201,0.272
4019004056,0.43
4027011106,0.45
6013338203,0.314
6037212304,0.422
6037214501,0.308
6037403403,0.312
6037535300,0.206
6059063907,0.262
6059086303,0.424
6067007007,0.428
6073010001,0.382
6075047801,0.318
6077003404,0.45
8001008606,0.316
8031008304,0.512
8123001201,0.634
9001210300,0.236
9007570200,0.232
9009154900,0.344
9009165802,0.31
9009171500,0.59
12011042000,0.448
12031001300,0.732
12053041201,0.434
12095012202,0.346
12099000209,0.128
12099000509,0.24
12105012203,0.448
12107950900,0.212
13275960200,0.36
13321950600,0.342
19113000205,0.374
17043840600,0.134
17043842711,0.314
17065973200,0.368
17199020400,0.632
18025951900,0.41
18039000801,0.528
18055954800,0.226
18069961400,0.516
18097320800,0.204
18097352100,0.482
20173010700,0.382
21111004600,0.498
22005030500,0.26
22071008400,0.48
22113990000,0.216
25003912100,0.112
25009220101,0.314
25013810901,0.642
25013811700,0.41
25013813403,0.34
25017383700,0.092
24005451401,0.156
24031700204,0.524
24033800214,0.402
24033801409,0.416
26049012501,0.4
26081001700,0.578
26099231900,0.574
26121002500,0.25
26125123000,0.376
26125167000,0.54
27003051305,0.646
27037060823,0.386
27059130100,0.218
27123035700,0.31
29069360300,0.422
29095013416,0.406
28059040101,0.326
37069060501,0.186
31119960600,0.184
34003040002,0.174
34005704007,0.358
34035050704,0.288
34035051700,0.522
34039031903,0.31
32003000109,0.468
36027190301,0.356
36055013103,0.434
36059517901,0.206
36067005000,0.704
39023002800,0.626
39049006372,0.164
39049006944,0.492
39083006801,0.454
39093080700,0.43
39113040302,0.418
39113050103,0.294
39155931100,0.376
40027201603,0.388
40035373200,0.222
40143007630,0.358
42007601400,0.398
42017105509,0.202
42049010303,0.336
42069112901,0.192
42077001502,0.318
72129220501,0.382
44007013201,0.314
45057011202,0.53
45059920502,0.434
45063020907,0.71
47037015612,0.13
47065011444,0.358
47113000800,0.618
47165020502,0.374
48029171903,0.49
48085031625,0.398
48201411200,0.268
48201531400,0.422
48225950400,0.374
48249950100,0.254
48397040200,0.352
48439111523,0.564
48477170100,0.692
49035103100,0.546
51059471201,0.384
53011040809,0.364
53011041310,0.332
53053071100,0.394
53063010602,0.39
55079170100,0.568
55087011101,0.164
54039000100,0.186
54055002200,0.286
2170000101,0.436
1097002301,0.448
1113030402,0.428
1127020100,0.436
5085020202,0.308
5143011101,0.25
4013116205,0.286
4013319202,0.406
4013522904,0.426
4015952004,0.336
6019005909,0.356
6037102104,0.354
6037211921,0.386
6037262802,0.454
6037533902,0.406
6037620800,0.242
6037700200,0.38
6043000102,0.368
6071007409,0.346
6077004501,0.408
6087101200,0.224
6111003010,0.394
6111006301,0.302
6111007512,0.316
6115040600,0.424
8005005625,0.44
8013012201,0.186
8013012505,0.302
8031008390,0.376
8069001104,0.858
9001100300,0.072
9001245400,0.472
9007580100,0.082
9009184400,0.27
10005050703,0.392
12069030601,0.744
12083000604,0.754
12099007605,0.342
12101032700,0.586
12103024602,0.994
12127090803,0.304
12131950400,0.384
13013180502,0.226
13067030327,0.412
13141480300,0.68
13275960400,0.254
15009031601,0.358
19153004603,0.402
16027020300,0.526
17031060800,0.764
17031431400,0.542
17103000300,0.48
17177000200,0.36
18117951300,0.248
18139974400,0.06
20173010113,0.22
22093040600,0.42
22119031600,0.626
25009253203,0.196
25017312000,0.796
25017382500,0.28
25021401200,0.242
25025020200,0.058
25027710200,0.598
25027738202,0.168
23001042000,0.3
26005030401,0.438
26077001506,0.476
26091061700,0.46
27029000200,0.344
27053027001,0.218
27053125800,0.318
27141031500,0.74
29097012100,0.364
29213480106,0.424
37089930701,0.358
37119001701,0.456
37197050400,0.204
38101010800,0.27
38105953500,0.37
34001001200,0.28
34007600700,0.454
34017001701,0.132
34023007702,0.332
34029711400,0.134
35001000128,0.408
35001003725,0.354
35001003738,0.332
35031943700,0.128
35047957800,0.642
32003001803,0.496
32003004917,0.694
36001014802,0.198
36019102000,0.32
36029004100,0.588
36047065400,0.268
36055011000,0.386
36069052100,0.202
36081051800,0.362
39017011126,0.278
39029951100,0.696
39035121700,0.624
39035177605,0.368
39035180102,0.124
39091004700,0.132
42043020700,0.49
42045406801,0.358
42077005505,0.328
42085032800,0.692
72119130401,0.41
45013002106,0.754
46135966200,0.728
47009010100,0.34
47013950600,0.726
47065002600,0.174
48027022900,0.48
48029120800,0.352
48183001500,0.566
48187210508,0.398
48439114003,0.266
49029970100,0.248
49049002901,0.37
51035080500,0.23
51059431001,0.368
51165011100,0.246
51177020304,0.372
53009000200,0.258
53011041600,0.934
53019970100,0.364
53033027701,0.31
55015020308,0.398
55059002500,0.314
55079009800,0.424
55133202301,0.348
54039000200,0.446
1097003602,0.422
1097003703,0.42
4019004033,0.49
4019004638,0.34
4021000400,0.416
6019004701,0.458
6019005704,0.334
6037139502,0.342
6037204200,0.452
6037227010,0.262
6037573004,0.402
6047000402,0.054
6059099308,0.22
6059110011,0.374
6061021502,0.252
6067008913,0.356
6067009800,0.278
6071009905,0.372
6073003501,0.39
6073011100,0.254
6073020028,0.412
6075035202,0.702
6107003300,0.672
8005005612,0.312
8031002802,0.342
8101003001,0.406
8123001415,0.386
9003524501,0.166
12055961500,0.434
12057004000,0.392
12069030406,0.404
12087971700,0.366
12095012201,0.308
12101031705,0.466
12105012206,0.508
12109990200,0.216
13039010602,0.896
13065970100,0.412
13089022600,0.09
13115000201,0.406
13117130602,0.44
13223120101,0.306
19013002304,0.412
19163012501,0.446
16051960400,0.606
17031062000,0.164
17031220400,0.348
17031819300,0.356
17099963700,0.476
17143003900,0.522
18063210900,0.314
20091053556,0.456
20209040002,0.216
22009030100,0.372
22109001100,0.374
25003931300,0.164
25021417601,0.298
25021456101,0.204
25027748100,0.296
24005450503,0.298
24043010100,0.34
23001010100,0.344
23031030203,0.392
26075006804,0.626
26115830400,0.394
26163518500,0.438
26163561200,0.324
26163580700,0.306
27005450600,0.354
27049080900,0.382
29037060202,0.306
30077000200,0.264
37019020601,0.442
37051000500,0.484
37071030205,0.288
37081014501,0.178
37111970600,0.254
37159051101,0.118
37183054113,0.418
38021973200,0.452
31055007309,0.404
31121966600,0.362
33013041000,0.26
34019011700,0.272
34023001410,0.328
34029717400,0.126
35013001305,0.37
36005026300,0.334
36029011100,0.42
36047024400,0.392
36047073200,0.246
36047093800,0.266
36059519602,0.152
36059520200,0.332
36061028300,0.202
36071015200,0.162
36081001600,0.312
36081017900,0.318
36081074100,0.53
36103110801,0.202
39029950300,0.22
39035990000,0.216
39051040500,0.348
39057210601,0.136
39139003002,0.204
39167021300,0.388
40109107601,0.91
40111000300,0.494
40143006600,0.49
41015950200,0.418
41051005500,0.426
42003090100,0.436
42007603202,0.302
42013011200,0.412
42017101404,0.292
42039111700,0.414
42045408500,0.172
42079214500,0.398
42085032400,0.404
42101031101,0.294
42129801900,0.228
42133000200,0.644
72075711002,0.38
72125840600,0.394
44009051302,0.298
45015020715,0.464
45043920503,0.192
45045001805,0.258
45055970903,0.416
46079960300,0.37
46135966301,0.41
47009010700,0.218
47031970802,0.654
47031971000,0.476
47137925100,0.598
48061011000,0.264
48201343700,0.274
48201421102,0.362
48201431802,0.276
48201532002,0.406
48209010805,0.284
48209010902,0.508
48355002002,0.27
48355002603,0.574
48453001911,0.34
49035103800,0.35
50017959101,0.286
53011040706,0.446
53029971300,0.352
53039950300,0.078
55033970100,0.192
55051990000,0.216
55079006200,0.254
55087011700,0.462
55117010501,0.32
55133200902,0.988
54039000500,0.172
2122000900,0.418
1073005905,0.284
1081042005,0.36
1101005800,0.374
5007020806,0.256
5035030806,0.352
5119002206,0.204
4013103215,0.424
6013314103,0.264
6013367200,0.386
6021010100,0.386
6029005201,0.432
6029005402,0.346
6037120010,0.244
6037194500,0.274
6037208710,0.388
6037651001,0.26
6059087901,0.354
6061023200,0.346
6071001103,0.524
6083002009,0.206
8031004003,0.534
8041002502,0.342
9001042700,0.306
11001009507,0.388
12011090403,0.452
12031014335,0.43
12033003607,0.414
12075970301,0.454
12097040802,0.546
12101031203,0.298
12103023600,0.43
12117021705,0.596
12133970103,0.472
13019970600,0.342
13127000700,0.344
13257970302,0.444
15001022000,0.37
15007990200,0.216
19049050812,0.388
19153000801,0.658
16005000700,0.606
16053970400,0.244
17031260500,0.246
17037000600,0.38
18015959600,0.454
18031969300,0.458
18067001300,0.426
18097353600,0.512
18167001900,0.478
20111000700,0.366
21111000700,0.522
21213970400,0.438
22069000900,0.192
22071003304,0.456
22117950700,0.662
25001011200,0.21
25001013500,0.222
25017342101,0.316
25017363201,0.184
25025170400,0.304
25027702200,0.266
24027605104,0.308
24027606704,0.594
24031706011,0.166
26049001600,0.47
26049012602,0.548
26097990000,0.216
26111290500,0.356
26125130600,0.288
26125981000,0.216
27055020500,0.688
27137012500,0.488
29095009000,0.436
29095011900,0.482
28029950300,0.55
28047001900,0.688
37189920400,0.318
34017012300,0.368
34023003102,0.316
32003005012,0.544
36007014200,0.418
36029010002,0.32
36047050300,0.508
36047051002,0.504
36059412400,0.542
36061009300,0.172
36061010100,0.576
36081059500,0.044
36081129104,0.444
36093021800,0.154
39049006352,0.412
39049008360,0.436
39061003900,0.334
39071954600,0.348
39139000800,0.692
39151701800,0.696
39171950700,0.512
40143007900,0.346
42007601700,0.214
42049001600,0.464
72127006200,0.394
72135510701,0.364
44003021600,0.276
44007017800,0.448
45029970300,0.172
45083023101,0.3
45085001704,0.104
46097961600,0.382
47055920200,0.244
47073050700,0.354
48029171802,0.484
48029181902,0.3
48113002100,0.366
48113020400,0.314
48157673003,0.322
48201330200,0.262
48201433201,0.426
48215024204,0.574
48329010114,0.28
48339694400,0.194
48355003305,0.604
48389950300,0.384
48439111516,0.572
48467951000,0.312
48479001003,0.404
49035113538,0.414
51059430202,0.368
51107610400,0.292
51107611023,0.328
51650010501,0.93
51700032007,0.45
51810045603,0.4
53033000200,0.398
53033011101,0.254
53053073125,0.384
55015020200,0.384
55015020500,0.372
55081950900,0.318
55113100800,0.262
54077963800,0.312
1125011800,0.586
5019953900,0.402
4013319600,0.642
4013422616,0.612
4013614400,0.27
6001408300,0.222
6013313203,0.292
6013345115,0.2
6037181500,0.356
6037189702,0.302
6037239602,0.416
6037267100,0.28
6037269906,0.322
6037620001,0.322
6059021813,0.33
6071002207,0.212
6071009707,0.304
6071012700,0.152
6073013312,0.37
6077001000,0.448
6089011802,0.302
8005006706,0.322
8041007300,0.118
8101001900,0.462
9003430302,0.222
9005342100,0.508
9009140500,0.742
11001009700,0.386
12011050800,0.616
12057010501,0.47
12083001204,0.276
12095015601,0.512
12099004010,0.468
12099004817,0.382
13003960100,0.362
13009970100,0.076
13051000900,0.348
13057090803,0.372
13089021405,0.278
13103030402,0.36
13121010514,0.196
13137000100,0.258
13267950300,0.322
19145490500,0.486
17031350100,0.57
17031837800,0.416
17043841316,0.332
17055040900,0.442
17061973700,0.448
17089850106,0.586
18043070901,0.34
18091041700,0.21
18127050507,0.278
21043960700,0.408
21079970200,0.386
22017022300,0.458
22073010201,0.454
25017352500,0.086
24005492200,0.14
26025003500,0.458
26029000300,0.284
26099243000,0.222
26121001901,0.426
26125136102,0.654
26147650200,0.38
26161400800,0.396
26163507500,0.308
26163573701,0.332
26165380200,0.378
27053022400,0.556
29047021305,0.194
29095007400,0.344
28095950501,0.384
37001020902,0.404
37051001901,0.48
37087920200,0.06
37119003600,0.594
37129010900,0.3
37183050400,0.228
37189920702,0.296
33001966000,0.26
34003004002,0.55
34017001100,0.352
35001003717,0.692
32003003422,0.486
36005007700,0.394
36049950100,0.342
36057072600,0.262
36081019200,0.394
36089492100,0.4
36103110901,0.288
36103158115,0.114
36119013301,0.39
39007001302,0.668
39035111902,0.488
39137030200,0.562
40109107707,0.468
40143006000,0.256
40145030510,0.406
40145030602,0.32
41005022901,0.346
41005023300,0.192
42003261200,0.44
42003473300,0.488
42005951000,0.474
42029305400,0.238
42049001400,0.456
42069110300,0.27
42071011503,0.326
42095017604,0.278
72105520100,0.354
72107955100,0.42
72127009112,0.442
44007010900,0.604
46027965900,0.26
47037015200,0.468
47037019114,0.232
47093005809,0.378
48029191811,0.348
48039662800,0.13
48041002011,0.394
48057000200,0.41
48223950300,0.344
48423002008,0.212
48453001863,0.356
48491020900,0.33
49013940500,0.68
49043964306,0.336
49049002102,0.594
51107611013,0.35
51683910301,0.4
51810040404,0.352
53009001800,0.4
53025011200,0.382
53053071408,0.712
53057951100,0.17
55079009700,0.432
55105002700,0.28
55133203703,0.252
55137960300,0.354
1117030609,0.56
5083950400,0.366
5133080200,0.388
5143010702,0.776
4013421303,0.468
4013422308,0.142
4013611000,0.336
6001432600,0.342
6007000800,0.302
6029003203,0.364
6037141102,0.334
6037181600,0.582
6037293302,0.364
6037530004,0.4
6037540300,0.372
6037550202,0.42
6037702501,0.31
6065047900,0.31
6067007206,0.244
6071000606,0.372
6071004507,0.432
6077004203,0.414
6077004502,0.48
6079012800,0.396
6085504417,0.36
6085512036,0.29
6095253402,0.364
6103000900,0.386
8005005619,0.34
8013013508,0.374
8045951901,0.256
8069001706,0.298
8089968500,0.626
12057010304,0.356
12086000302,0.422
12086000712,0.402
12095013512,0.648
12099005203,0.466
13013180503,0.24
13051002200,0.69
13217100901,0.378
13299950600,0.708
13317010101,0.412
13317010302,0.498
19007950400,0.998
17001000800,0.832
17031612000,0.878
17031823901,0.568
17031829200,0.304
17031836500,0.244
17143001200,0.724
18035000700,0.428
18085961800,0.086
18097330805,0.53
18141001000,0.446
18157000400,0.53
20169000400,0.462
20173010107,0.432
20177001900,0.574
20177003605,0.382
21059001300,0.28
